ticker,Date,OneMthSimpleRet
A,2021-09-30,-0.10223977706570819
A,2021-10-31,9.910483413906324e-4
A,2021-11-30,-0.04184404040677869
A,2021-12-31,0.05798562360370196
A,2022-01-31,-0.1261917259750177
A,2022-02-28,-0.06431236896283943
A,2022-03-31,0.015112154007729917
A,2022-04-30,-0.09727773448147314
A,2022-05-31,0.06950596059878023
A,2022-06-30,-0.06890857840184161
A,2022-07-31,0.13107286115635386
A,2022-08-31,-0.04362410946774864
A,2022-09-30,-0.052241716895631285
A,2022-10-31,0.14018456023773074
A,2022-11-30,0.12020249572018282
A,2022-12-31,-0.03295173879164781
A,2023-01-31,0.016238124048732372
A,2023-02-28,-0.06647813387971457
A,2023-03-31,-0.02556889575466781
A,2023-04-30,-0.019440313406301035
A,2023-05-31,-0.14590569488963967
A,2023-06-30,0.04158065818215406
A,2023-07-31,0.012640373404661176
A,2023-08-31,-0.005748588308608249
A,2023-09-30,-0.07640196358279139
A,2023-10-31,-0.07370412946766991
A,2023-11-30,0.23633555878084178
A,2023-12-31,0.08971155226329719
A,2024-01-31,-0.0642305387387021
A,2024-02-29,0.05580319900138764
A,2024-03-31,0.05933297187795361
A,2024-04-30,-0.056679134267797804
A,2024-05-31,-0.048379995253517216
A,2024-06-30,-0.005980971111522515
A,2024-07-31,0.09282114745757286
A,2024-08-31,0.010749521281012031
A,2024-09-30,0.03890290852802636
A,2024-10-31,-0.12097615611757295
A,2024-11-30,0.058782956345922566
A,2024-12-31,-0.024510413302161638
A,2025-01-31,0.12788452340038048
A,2025-02-28,-0.15575503558203352
A,2025-03-31,-0.08552225215759113
A,2025-04-30,-0.07823045498670911
A,2025-05-31,0.040148719476353456
A,2025-06-30,0.054413890551249455
A,2025-07-31,-0.02506750033496996
A,2025-08-31,0.09450401542286735
A,2025-09-30,0.023458006177459634
A,2025-10-31,0.14031938956286982
A,2025-11-30,0.04878381634239659
AAPL,2015-12-31,-0.11022821769777491
AAPL,2016-01-31,-0.07524253274328663
AAPL,2016-02-29,-0.0012873454455450961
AAPL,2016-03-31,0.12721058499830873
AAPL,2016-04-30,-0.1399212008376609
AAPL,2016-05-31,0.07177264198319833
AAPL,2016-06-30,-0.04265935327097925
AAPL,2016-07-31,0.09006266927001327
AAPL,2016-08-31,0.02365198066990848
AAPL,2016-09-30,0.06550421760038039
AAPL,2016-10-31,0.004334327648358949
AAPL,2016-11-30,-0.021600968485751992
AAPL,2016-12-31,0.04795535381486227
AAPL,2017-01-31,0.047746045110607316
AAPL,2017-02-28,0.1337781181422284
AAPL,2017-03-31,0.048689607593524364
AAPL,2017-04-30,-6.951436188507021e-5
AAPL,2017-05-31,0.06780725562425771
AAPL,2017-06-30,-0.057213968831857476
AAPL,2017-07-31,0.0327037387210658
AAPL,2017-08-31,0.10699987442805736
AAPL,2017-09-30,-0.06024416918920472
AAPL,2017-10-31,0.09680774209068654
AAPL,2017-11-30,0.02027826622796569
AAPL,2017-12-31,-0.015246226688986564
AAPL,2018-01-31,-0.01063626019143038
AAPL,2018-02-28,0.06818488272339884
AAPL,2018-03-31,-0.05805063423719625
AAPL,2018-04-30,-0.015019804502750533
AAPL,2018-05-31,0.13512391522336542
AAPL,2018-06-30,-0.009418245130177971
AAPL,2018-07-31,0.02798333072157444
AAPL,2018-08-31,0.20042227937274304
AAPL,2018-09-30,-0.008303063626376894
AAPL,2018-10-31,-0.030477438686970282
AAPL,2018-11-30,-0.181197704022787
AAPL,2018-12-31,-0.11669849036338686
AAPL,2019-01-31,0.055154365117233484
AAPL,2019-02-28,0.04477640146208506
AAPL,2019-03-31,0.09702582750947597
AAPL,2019-04-30,0.05643576575202558
AAPL,2019-05-31,-0.12421306860145809
AAPL,2019-06-30,0.1305194207105813
AAPL,2019-07-31,0.07639445842256642
AAPL,2019-08-31,-0.0164612122179838
AAPL,2019-09-30,0.07296164107513392
AAPL,2019-10-31,0.11068455425272461
AAPL,2019-11-30,0.07755402719494242
AAPL,2019-12-31,0.09878399493408119
AAPL,2020-01-31,0.05400986402666885
AAPL,2020-02-29,-0.11470155122787062
AAPL,2020-03-31,-0.06976154573084425
AAPL,2020-04-30,0.15537367018653647
AAPL,2020-05-31,0.08509420660364242
AAPL,2020-06-30,0.14738648017393263
AAPL,2020-07-31,0.1651314124804213
AAPL,2020-08-31,0.2165694034848058
AAPL,2020-09-30,-0.1025263933335272
AAPL,2020-10-31,-0.0600119259565679
AAPL,2020-11-30,0.09549321455459303
AAPL,2020-12-31,0.11457353582180341
AAPL,2021-01-31,-0.005501521361853001
AAPL,2021-02-28,-0.07971184321465641
AAPL,2021-03-31,0.0073394144899547875
AAPL,2021-04-30,0.07621772047153463
AAPL,2021-05-31,-0.05049697732253733
AAPL,2021-06-30,0.09910930887770752
AAPL,2021-07-31,0.06498244698157896
AAPL,2021-08-31,0.04248914091888589
AAPL,2021-09-30,-0.0680366456692687
AAPL,2021-10-31,0.05865757046281472
AAPL,2021-11-30,0.10508146063612522
AAPL,2021-12-31,0.0742288052504887
AAPL,2022-01-31,-0.015712236128702983
AAPL,2022-02-28,-0.05406571136745919
AAPL,2022-03-31,0.057473341733515815
AAPL,2022-04-30,-0.09713081032028614
AAPL,2022-05-31,-0.05449608437757003
AAPL,2022-06-30,-0.0814294125991486
AAPL,2022-07-31,0.18863321438741787
AAPL,2022-08-31,-0.031208027865983645
AAPL,2022-09-30,-0.1209772177326045
AAPL,2022-10-31,0.10955164689741648
AAPL,2022-11-30,-0.03302733301758953
AAPL,2022-12-31,-0.12227279071903929
AAPL,2023-01-31,0.11052139115047321
AAPL,2023-02-28,0.023182811036736917
AAPL,2023-03-31,0.1186487284683655
AAPL,2023-04-30,0.0289872130711204
AAPL,2023-05-31,0.046058525980608556
AAPL,2023-06-30,0.09432983106475579
AAPL,2023-07-31,0.012785559366729427
AAPL,2023-08-31,-0.04238388552453942
AAPL,2023-09-30,-0.08867834626548265
AAPL,2023-10-31,-0.002569810158168484
AAPL,2023-11-30,0.11378004537994069
AAPL,2023-12-31,0.013582602604795824
AAPL,2024-01-31,-0.04222734789694482
AAPL,2024-02-29,-0.01854294634313236
AAPL,2024-03-31,-0.05128638960511955
AAPL,2024-04-30,-0.006706270105982015
AAPL,2024-05-31,0.13022225304955803
AAPL,2024-06-30,0.09555260781665775
AAPL,2024-07-31,0.0544107931146105
AAPL,2024-08-31,0.03235351288906729
AAPL,2024-09-30,0.01746732088990477
AAPL,2024-10-31,-0.03042925807168817
AAPL,2024-11-30,0.051706921591011756
AAPL,2024-12-31,0.05515521876975882
AAPL,2025-01-31,-0.05758318845820565
AAPL,2025-02-28,0.025872418142400377
AAPL,2025-03-31,-0.08150013035594195
AAPL,2025-04-30,-0.04335292587446482
AAPL,2025-05-31,-0.05358412766621545
AAPL,2025-06-30,0.021508534553317693
AAPL,2025-07-31,0.01169769554123401
AAPL,2025-08-31,0.11963886127221102
AAPL,2025-09-30,0.09688124576734491
AAPL,2025-10-31,0.061815142948609125
AAPL,2025-11-30,0.032364264712395396
ABBV,2015-12-31,0.018744778893535985
ABBV,2016-01-31,-0.06352774045252008
ABBV,2016-02-29,-0.005282354709191139
ABBV,2016-03-31,0.045962159348645004
ABBV,2016-04-30,0.07818849165745889
ABBV,2016-05-31,0.03163955327848589
ABBV,2016-06-30,-0.016208657068514043
ABBV,2016-07-31,0.07917005697921975
ABBV,2016-08-31,-0.03216066157039499
ABBV,2016-09-30,-0.016068362405444625
ABBV,2016-10-31,-0.10743148779040068
ABBV,2016-11-30,0.08999647831840663
ABBV,2016-12-31,0.029934220886278506
ABBV,2017-01-31,-0.014266759920551708
ABBV,2017-02-28,0.011945354173172662
ABBV,2017-03-31,0.05368690796917064
ABBV,2017-04-30,0.02203840766495646
ABBV,2017-05-31,0.001212951120502792
ABBV,2017-06-30,0.09830390915656317
ABBV,2017-07-31,-0.027190601051906294
ABBV,2017-08-31,0.07709879317506885
ABBV,2017-09-30,0.1800797759837518
ABBV,2017-10-31,0.022727738852012624
ABBV,2017-11-30,0.0739057277926849
ABBV,2017-12-31,-0.002166472985525858
ABBV,2018-01-31,0.16869995834014984
ABBV,2018-02-28,0.03216892496369317
ABBV,2018-03-31,-0.1828540582584055
ABBV,2018-04-30,0.03063999562831432
ABBV,2018-05-31,0.024753931079056324
ABBV,2018-06-30,-0.06357385969883278
ABBV,2018-07-31,0.005633565982329891
ABBV,2018-08-31,0.04065901349851386
ABBV,2018-09-30,-0.014586169820290373
ABBV,2018-10-31,-0.16808204585251896
ABBV,2018-11-30,0.21091791742822497
ABBV,2018-12-31,-0.02206404616845814
ABBV,2019-01-31,-0.11839951368910018
ABBV,2019-02-28,-0.013077382302700724
ABBV,2019-03-31,0.017036810349266185
ABBV,2019-04-30,-0.001828666014089153
ABBV,2019-05-31,-0.033757441593654125
ABBV,2019-06-30,-0.052014081311123395
ABBV,2019-07-31,-0.06991366534152232
ABBV,2019-08-31,-0.013209412556776545
ABBV,2019-09-30,0.15181015127179331
ABBV,2019-10-31,0.06590055187483124
ABBV,2019-11-30,0.10282844917987766
ABBV,2019-12-31,0.0092328701822606
ABBV,2020-01-31,-0.07257056884085444
ABBV,2020-02-29,0.057886938701484425
ABBV,2020-03-31,-0.11107236903909323
ABBV,2020-04-30,0.0949727268067615
ABBV,2020-05-31,0.12737156851195341
ABBV,2020-06-30,0.059458617176911144
ABBV,2020-07-31,-0.021507481853204502
ABBV,2020-08-31,0.009061181042912203
ABBV,2020-09-30,-0.0854131268561773
ABBV,2020-10-31,-0.01519674265234694
ABBV,2020-11-30,0.22890687713921887
ABBV,2020-12-31,0.024574664494608545
ABBV,2021-01-31,-0.032397672092785434
ABBV,2021-02-28,0.05132697763378968
ABBV,2021-03-31,0.00445511932559417
ABBV,2021-04-30,0.042835818456145036
ABBV,2021-05-31,0.015246728754607641
ABBV,2021-06-30,-0.0049469167074657205
ABBV,2021-07-31,0.044003268361321846
ABBV,2021-08-31,0.03852098725375841
ABBV,2021-09-30,-0.10688850280696915
ABBV,2021-10-31,0.07592650101328369
ABBV,2021-11-30,0.005319753854719167
ABBV,2021-12-31,0.17453144555718625
ABBV,2022-01-31,0.0214956201009473
ABBV,2022-02-28,0.07947965638274623
ABBV,2022-03-31,0.09704279459318199
ABBV,2022-04-30,-0.08624791623882333
ABBV,2022-05-31,0.003336002103488944
ABBV,2022-06-30,0.039289015730194166
ABBV,2022-07-31,-0.05424177602357738
ABBV,2022-08-31,-0.06306163042365442
ABBV,2022-09-30,-0.001859183053432245
ABBV,2022-10-31,0.10192733007657107
ABBV,2022-11-30,0.10095619728589611
ABBV,2022-12-31,0.0026678030470732583
ABBV,2023-01-31,-0.07707118028203597
ABBV,2023-02-28,0.041624276222414824
ABBV,2023-03-31,0.03554258140118671
ABBV,2023-04-30,-0.043043328403187364
ABBV,2023-05-31,-0.08708285117226944
ABBV,2023-06-30,-0.02341266703805589
ABBV,2023-07-31,0.12252869334651839
ABBV,2023-08-31,-0.01751587551689171
ABBV,2023-09-30,0.0142897017192396
ABBV,2023-10-31,-0.043384424093424134
ABBV,2023-11-30,0.008570683850548821
ABBV,2023-12-31,0.08834900626940434
ABBV,2024-01-31,0.07098603856032759
ABBV,2024-02-29,0.0708639314990347
ABBV,2024-03-31,0.034365289490946305
ABBV,2024-04-30,-0.09852351935883497
ABBV,2024-05-31,-0.0086078907097068
ABBV,2024-06-30,0.06375581153451604
ABBV,2024-07-31,0.09038256511822906
ABBV,2024-08-31,0.05930277404364426
ABBV,2024-09-30,0.005959904782941283
ABBV,2024-10-31,0.040601679399613566
ABBV,2024-11-30,-0.10271245756108494
ABBV,2024-12-31,-0.028590206550243913
ABBV,2025-01-31,0.04464943754180806
ABBV,2025-02-28,0.13665030670253775
ABBV,2025-03-31,0.002344211289022846
ABBV,2025-04-30,-0.060218477488363065
ABBV,2025-05-31,-0.04607895865302103
ABBV,2025-06-30,-0.0026328699782024456
ABBV,2025-07-31,0.027112315542453524
ABBV,2025-08-31,0.11310964650562472
ABBV,2025-09-30,0.10047530032875618
ABBV,2025-10-31,-0.0515165148461435
ABBV,2025-11-30,0.044303815628138565
ABT,2015-12-31,-2.2237493767807148e-4
ABT,2016-01-31,-0.15188510062114757
ABT,2016-02-29,0.023514174050641046
ABT,2016-03-31,0.07976255098213514
ABT,2016-04-30,-0.06436460706444735
ABT,2016-05-31,0.018766560724801318
ABT,2016-06-30,-0.008074860178351462
ABT,2016-07-31,0.1453990153665854
ABT,2016-08-31,-0.06100558708883819
ABT,2016-09-30,0.006425833300160111
ABT,2016-10-31,-0.06622266151657463
ABT,2016-11-30,-0.029816633758534605
ABT,2016-12-31,0.008931288621114808
ABT,2017-01-31,0.09450121722797156
ABT,2017-02-28,0.07924362530008544
ABT,2017-03-31,-0.014862361321938855
ABT,2017-04-30,-0.011328154248874456
ABT,2017-05-31,0.04628753866554214
ABT,2017-06-30,0.06460821835767505
ABT,2017-07-31,0.017325022827424652
ABT,2017-08-31,0.03578669116821853
ABT,2017-09-30,0.047507159427557566
ABT,2017-10-31,0.02127557189101381
ABT,2017-11-30,0.039461461400194464
ABT,2017-12-31,0.012418201793909844
ABT,2018-01-31,0.09439759088976718
ABT,2018-02-28,-0.02944016814638295
ABT,2018-03-31,-0.006796315434616562
ABT,2018-04-30,-0.025203278889601388
ABT,2018-05-31,0.05848964532708312
ABT,2018-06-30,-0.00877605252556668
ABT,2018-07-31,0.07943266102797653
ABT,2018-08-31,0.019835092763953233
ABT,2018-09-30,0.09754657949611589
ABT,2018-10-31,-0.05638719398128078
ABT,2018-11-30,0.07412266688080016
ABT,2018-12-31,-0.02322744294054857
ABT,2019-01-31,0.013665284022282176
ABT,2019-02-28,0.06357885303394895
ABT,2019-03-31,0.02988938755953674
ABT,2019-04-30,-6.806118914568504e-4
ABT,2019-05-31,-0.04311221499507001
ABT,2019-06-30,0.10468928020961865
ABT,2019-07-31,0.03955053895684779
ABT,2019-08-31,-0.020436436196060725
ABT,2019-09-30,-0.019338924361417154
ABT,2019-10-31,0.0032893280404706626
ABT,2019-11-30,0.02200673218952387
ABT,2019-12-31,0.016501021486606815
ABT,2020-01-31,0.007484369316253625
ABT,2020-02-29,-0.11602002807621692
ABT,2020-03-31,0.02440627950948837
ABT,2020-04-30,0.17193968401713788
ABT,2020-05-31,0.03073071191547916
ABT,2020-06-30,-0.036767841780020794
ABT,2020-07-31,0.10500622193471387
ABT,2020-08-31,0.0877384328207238
ABT,2020-09-30,-0.005846341935883292
ABT,2020-10-31,-0.03096257791936341
ABT,2020-11-30,0.02958814129109677
ABT,2020-12-31,0.011735128074960688
ABT,2021-01-31,0.1333262912874893
ABT,2021-02-28,-0.03082768562308502
ABT,2021-03-31,5.009109302043235e-4
ABT,2021-04-30,0.00568173616223655
ABT,2021-05-31,-0.028564243739012007
ABT,2021-06-30,-0.0061723711799538394
ABT,2021-07-31,0.04753383050622606
ABT,2021-08-31,0.044552739413263875
ABT,2021-09-30,-0.06520530040649442
ABT,2021-10-31,0.09529848010433128
ABT,2021-11-30,-0.024206590742335776
ABT,2021-12-31,0.11902696059617246
ABT,2022-01-31,-0.0911640580027191
ABT,2022-02-28,-0.05366381471852122
ABT,2022-03-31,-0.018736474646216084
ABT,2022-04-30,-0.0372392693466429
ABT,2022-05-31,0.034890131957572956
ABT,2022-06-30,-0.07500454447919436
ABT,2022-07-31,0.006201466064679639
ABT,2022-08-31,-0.05687249365268343
ABT,2022-09-30,-0.057379394812372086
ABT,2022-10-31,0.027354550252842058
ABT,2022-11-30,0.08732586452310787
ABT,2022-12-31,0.020542711536882807
ABT,2023-01-31,0.01148155449202437
ABT,2023-02-28,-0.07987340836435552
ABT,2023-03-31,-0.0045223056880766554
ABT,2023-04-30,0.09640597644556004
ABT,2023-05-31,-0.07667232125322965
ABT,2023-06-30,0.06882351430408629
ABT,2023-07-31,0.026086385902355458
ABT,2023-08-31,-0.07572091171237372
ABT,2023-09-30,-0.05879502937919001
ABT,2023-10-31,-0.018343641418423484
ABT,2023-11-30,0.1030142641547156
ABT,2023-12-31,0.05542232264510827
ABT,2024-01-31,0.032948289135480646
ABT,2024-02-29,0.04851949527880417
ABT,2024-03-31,-0.04197555646056139
ABT,2024-04-30,-0.06303408233732843
ABT,2024-05-31,-0.035670407195092735
ABT,2024-06-30,0.01683142952816641
ABT,2024-07-31,0.024944923925723783
ABT,2024-08-31,0.06919014189645356
ABT,2024-09-30,0.006533057437506207
ABT,2024-10-31,-9.270502817905202e-4
ABT,2024-11-30,0.0476315962165772
ABT,2024-12-31,-0.047655084664943836
ABT,2025-01-31,0.1369582438536514
ABT,2025-02-28,0.07879296465285557
ABT,2025-03-31,-0.03883767921362857
ABT,2025-04-30,-0.009757637794890028
ABT,2025-05-31,0.02164439773807736
ABT,2025-06-30,0.018191350617223545
ABT,2025-07-31,-0.06803592985855911
ABT,2025-08-31,0.05127192053417695
ABT,2025-09-30,0.009648759282663288
ABT,2025-10-31,-0.07294532163287648
ABT,2025-11-30,0.042711462810158585
ACGL,2015-12-31,-0.037532784120603346
ACGL,2016-01-31,-0.03154126712381944
ACGL,2016-02-29,0.005773607455269003
ACGL,2016-03-31,0.046511559933876345
ACGL,2016-04-30,-0.008579401869187375
ACGL,2016-05-31,0.030784422141482137
ACGL,2016-06-30,-0.009083416371615693
ACGL,2016-07-31,0.008749968240893136
ACGL,2016-08-31,0.11441555702074102
ACGL,2016-09-30,-0.020756040469163906
ACGL,2016-10-31,-0.01627560793713667
ACGL,2016-11-30,0.06092091363118013
ACGL,2016-12-31,0.04315762680337221
ACGL,2017-01-31,0.02387298518034453
ACGL,2017-02-28,0.07040178949378029
ACGL,2017-03-31,0.0021148793665479726
ACGL,2017-04-30,0.023214069034233065
ACGL,2017-05-31,0.0028875631367428767
ACGL,2017-06-30,-0.04071985435697123
ACGL,2017-07-31,0.04255542028492654
ACGL,2017-08-31,8.225669558366011e-4
ACGL,2017-09-30,0.01191695433878337
ACGL,2017-10-31,0.011573666938666571
ACGL,2017-11-30,-0.04967885954206375
ACGL,2017-12-31,-0.041398264789969774
ACGL,2018-01-31,0.0018728744456155688
ACGL,2018-02-28,-0.029689891534526502
ACGL,2018-03-31,-0.030031722204677203
ACGL,2018-04-30,-0.06379254584672667
ACGL,2018-05-31,-0.020965929435343367
ACGL,2018-06-30,0.011854696304187229
ACGL,2018-07-31,0.15495085771950579
ACGL,2018-08-31,3.2726144980244065e-4
ACGL,2018-09-30,-0.024860977430481213
ACGL,2018-10-31,-0.04830591449100052
ACGL,2018-11-30,0.008812113198281013
ACGL,2018-12-31,-0.06638714822576874
ACGL,2019-01-31,0.0984281795051074
ACGL,2019-02-28,0.11311745047100286
ACGL,2019-03-31,-0.010713153817656251
ACGL,2019-04-30,0.045173190978394784
ACGL,2019-05-31,0.019242272860768628
ACGL,2019-06-30,0.076967792518847
ACGL,2019-07-31,0.04341957968494925
ACGL,2019-08-31,0.020935683877819855
ACGL,2019-09-30,0.06278476554240209
ACGL,2019-10-31,-0.005240598815819619
ACGL,2019-11-30,0.005028813270964161
ACGL,2019-12-31,0.021920364642919132
ACGL,2020-01-31,0.029610642905520068
ACGL,2020-02-29,-0.0844655917445224
ACGL,2020-03-31,-0.29606732670634417
ACGL,2020-04-30,-0.15565700333246857
ACGL,2020-05-31,0.1743653542074064
ACGL,2020-06-30,0.015237405030986473
ACGL,2020-07-31,0.07329844178220646
ACGL,2020-08-31,0.02569110260374763
ACGL,2020-09-30,-0.07260625409403398
ACGL,2020-10-31,0.032820519924248615
ACGL,2020-11-30,0.06587223255241081
ACGL,2020-12-31,0.12018627634134349
ACGL,2021-01-31,-0.12919317252000362
ACGL,2021-02-28,0.1404010744038251
ACGL,2021-03-31,0.07118934117002751
ACGL,2021-04-30,0.034923122604442636
ACGL,2021-05-31,0.004532860943536887
ACGL,2021-06-30,-0.0238155196061256
ACGL,2021-07-31,0.0015407969678566946
ACGL,2021-08-31,0.053846164132504315
ACGL,2021-09-30,-0.07104620719401966
ACGL,2021-10-31,0.0953378392719384
ACGL,2021-11-30,-0.034433174167680214
ACGL,2021-12-31,0.10079242029649849
ACGL,2022-01-31,0.04206971454192532
ACGL,2022-02-28,0.017055254521038954
ACGL,2022-03-31,0.02780719427891154
ACGL,2022-04-30,-0.05679472162094945
ACGL,2022-05-31,0.039194266965101976
ACGL,2022-06-30,-0.041508596661247066
ACGL,2022-07-31,-0.02396132281790242
ACGL,2022-08-31,0.02972977563885948
ACGL,2022-09-30,-0.003937005801312177
ACGL,2022-10-31,0.26262623148288533
ACGL,2022-11-30,0.04191301848301432
ACGL,2022-12-31,0.047905149530203195
ACGL,2023-01-31,0.025007992361583575
ACGL,2023-02-28,0.08780110562678933
ACGL,2023-03-31,-0.030428566254327438
ACGL,2023-04-30,0.10608511090538819
ACGL,2023-05-31,-0.07153321290999981
ACGL,2023-06-30,0.07388806052532138
ACGL,2023-07-31,0.0379425828037403
ACGL,2023-08-31,-0.010683483521195525
ACGL,2023-09-30,0.03708039721339329
ACGL,2023-10-31,0.08744196758267364
ACGL,2023-11-30,-0.03449458752253787
ACGL,2023-12-31,-0.11255836320160229
ACGL,2024-01-31,0.1098694916821581
ACGL,2024-02-29,0.06259850337169648
ACGL,2024-03-31,0.05537167114199826
ACGL,2024-04-30,0.011899628585772204
ACGL,2024-05-31,0.09717760515361018
ACGL,2024-06-30,-0.016954112173716562
ACGL,2024-07-31,-0.050649236318170754
ACGL,2024-08-31,0.1807266621610346
ACGL,2024-09-30,-0.010699388950943578
ACGL,2024-10-31,-0.11905614446624946
ACGL,2024-11-30,0.07468418019623835
ACGL,2024-12-31,-0.08310169425277536
ACGL,2025-01-31,0.007796439984835368
ACGL,2025-02-28,-0.0017190935128340579
ACGL,2025-03-31,0.03519531282076538
ACGL,2025-04-30,-0.05718444564928982
ACGL,2025-05-31,0.04808117110364307
ACGL,2025-06-30,-0.04198230035073214
ACGL,2025-07-31,-0.05480511066350513
ACGL,2025-08-31,0.06356032275017065
ACGL,2025-09-30,-0.008740253829701006
ACGL,2025-10-31,-0.04871603256699386
ACGL,2025-11-30,0.08817055759021808
ACN,2015-12-31,-0.025368299035206543
ACN,2016-01-31,0.00995198615173587
ACN,2016-02-29,-0.05002829109509099
ACN,2016-03-31,0.15100729520547063
ACN,2016-04-30,-0.011989467721959302
ACN,2016-05-31,0.05357786902654649
ACN,2016-06-30,-0.04774325456399153
ACN,2016-07-31,-0.004236985272492277
ACN,2016-08-31,0.01941342157152315
ACN,2016-09-30,0.062347554218677326
ACN,2016-10-31,-0.03864164351740684
ACN,2016-11-30,0.027443331703277618
ACN,2016-12-31,-0.01925806034067079
ACN,2017-01-31,-0.027832117601040318
ACN,2017-02-28,0.0757880350842215
ACN,2017-03-31,-0.021387919286499746
ACN,2017-04-30,0.022343044626690345
ACN,2017-05-31,0.026133402320528187
ACN,2017-06-30,-0.0063469896615399035
ACN,2017-07-31,0.04155890414876229
ACN,2017-08-31,0.015059730795047965
ACN,2017-09-30,0.03296133528689826
ACN,2017-10-31,0.06418017875783422
ACN,2017-11-30,0.03968818617787728
ACN,2017-12-31,0.03432172125442001
ACN,2018-01-31,0.049709133592168
ACN,2018-02-28,0.001929415676724
ACN,2018-03-31,-0.04664328070122492
ACN,2018-04-30,-0.00629163971693214
ACN,2018-05-31,0.030026551129216594
ACN,2018-06-30,0.050404531336766034
ACN,2018-07-31,-0.02604063542309254
ACN,2018-08-31,0.06113093947263559
ACN,2018-09-30,0.0066835931876458865
ACN,2018-10-31,-0.06544874808478285
ACN,2018-11-30,0.04377637689547953
ACN,2018-12-31,-0.14290062615361088
ACN,2019-01-31,0.08892954674609621
ACN,2019-02-28,0.05099323279388934
ACN,2019-03-31,0.09071782810741702
ACN,2019-04-30,0.046375163449046575
ACN,2019-05-31,-0.025181722543632046
ACN,2019-06-30,0.03762550186891245
ACN,2019-07-31,0.04226877176851396
ACN,2019-08-31,0.029026884317918444
ACN,2019-09-30,-0.029368853157844543
ACN,2019-10-31,-0.03188646002547613
ACN,2019-11-30,0.08488854748952135
ACN,2019-12-31,0.04677891422303526
ACN,2020-01-31,-0.02168727554273364
ACN,2020-02-29,-0.11997478919913662
ACN,2020-03-31,-0.09596301914175809
ACN,2020-04-30,0.13944358063139517
ACN,2020-05-31,0.08871982037724302
ACN,2020-06-30,0.06497381367256705
ACN,2020-07-31,0.050686881354255364
ACN,2020-08-31,0.06739908390248672
ACN,2020-09-30,-0.05809996776118587
ACN,2020-10-31,-0.03642053068823781
ACN,2020-11-30,0.14835647156726695
ACN,2020-12-31,0.04865711398777095
ACN,2021-01-31,-0.07068362659325655
ACN,2021-02-28,0.03711956217107293
ACN,2021-03-31,0.10103623940257056
ACN,2021-04-30,0.05291390298435705
ACN,2021-05-31,-0.02693385131044712
ACN,2021-06-30,0.04476192642179688
ACN,2021-07-31,0.08069047873986768
ACN,2021-08-31,0.05943092082727941
ACN,2021-09-30,-0.04944145225790919
ACN,2021-10-31,0.12482838306949873
ACN,2021-11-30,-0.0038738442488225333
ACN,2021-12-31,0.15990479802201718
ACN,2022-01-31,-0.14486396681529035
ACN,2022-02-28,-0.10622750914343049
ACN,2022-03-31,0.06711561829966173
ACN,2022-04-30,-0.10667954955733339
